"game_pk","date","home_team","away_team","prob_home_cal","pred_home","pred_away","pred_total","winner_pred","kelly_fraction","edge","ganado"
846172,2026-06-06,"Guerreros de Oaxaca","El Aguila de Veracruz",0.415149465390328,NA,NA,NA,"El Aguila de Veracruz",NA,NA,TRUE
846259,2026-06-06,"Tigres de Quintana Roo","Conspiradores de Queretaro",0.458138065838815,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,FALSE
846830,2026-06-06,"Bravos de Leon","Pericos de Puebla",0.384791679724258,NA,NA,NA,"Pericos de Puebla",NA,NA,FALSE
846630,2026-06-06,"Saraperos de Saltillo","Dorados de Chihuahua",0.520159527457606,NA,NA,NA,"Saraperos de Saltillo",NA,NA,FALSE
846489,2026-06-06,"Rieleros de Aguascalientes","Charros de Jalisco",0.516461024403781,NA,NA,NA,"Rieleros de Aguascalientes",NA,NA,FALSE
846536,2026-06-06,"Piratas de Campeche","Leones de Yucatan",0.609847836391303,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
846726,2026-06-06,"Algodoneros Union Laguna","Caliente de Durango",0.5818654236834,NA,NA,NA,"Algodoneros Union Laguna",NA,NA,TRUE
846070,2026-06-06,"Toros de Tijuana","Tecos de los Dos Laredos",0.574552158146466,NA,NA,NA,"Toros de Tijuana",NA,NA,TRUE
846438,2026-06-07,"Diablos Rojos del Mexico","Olmecas de Tabasco",0.579865214486111,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,FALSE
846300,2026-06-07,"Sultanes de Monterrey","Acereros del Norte",0.389550773623714,NA,NA,NA,"Acereros del Norte",NA,NA,TRUE
846628,2026-06-07,"Saraperos de Saltillo","Dorados de Chihuahua",0.361551107677083,NA,NA,NA,"Dorados de Chihuahua",NA,NA,FALSE
846173,2026-06-07,"Guerreros de Oaxaca","El Aguila de Veracruz",0.424590836823701,NA,NA,NA,"El Aguila de Veracruz",NA,NA,TRUE
846261,2026-06-07,"Tigres de Quintana Roo","Conspiradores de Queretaro",0.511987710679371,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,FALSE
846831,2026-06-07,"Bravos de Leon","Pericos de Puebla",0.537712286831713,NA,NA,NA,"Bravos de Leon",NA,NA,FALSE
846491,2026-06-07,"Rieleros de Aguascalientes","Charros de Jalisco",0.443175877939197,NA,NA,NA,"Charros de Jalisco",NA,NA,FALSE
846073,2026-06-07,"Toros de Tijuana","Tecos de los Dos Laredos",0.568399335882235,NA,NA,NA,"Toros de Tijuana",NA,NA,TRUE
846535,2026-06-07,"Piratas de Campeche","Leones de Yucatan",0.522954890038092,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
846723,2026-06-07,"Algodoneros Union Laguna","Caliente de Durango",0.619728755962817,NA,NA,NA,"Algodoneros Union Laguna",NA,NA,TRUE
846303,2026-06-08,"Sultanes de Monterrey","Tigres de Quintana Roo",0.385170281103811,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,FALSE
846572,2026-06-09,"Pericos de Puebla","Saraperos de Saltillo",0.481334717968846,NA,NA,NA,"Saraperos de Saltillo",NA,NA,FALSE
846214,2026-06-09,"Dorados de Chihuahua","Piratas de Campeche",0.488814496577439,NA,NA,NA,"Piratas de Campeche",NA,NA,FALSE
845986,2026-06-09,"Conspiradores de Queretaro","Algodoneros Union Laguna",0.563115247714885,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,FALSE
846028,2026-06-09,"El Aguila de Veracruz","Toros de Tijuana",0.408347030914916,NA,NA,NA,"Toros de Tijuana",NA,NA,FALSE
846676,2026-06-09,"Leones de Yucatan","Rieleros de Aguascalientes",0.555080826406698,NA,NA,NA,"Leones de Yucatan",NA,NA,TRUE
846829,2026-06-09,"Bravos de Leon","Tecos de los Dos Laredos",0.694951115982802,NA,NA,NA,"Bravos de Leon",NA,NA,FALSE
846307,2026-06-09,"Sultanes de Monterrey","Tigres de Quintana Roo",0.521398128938935,NA,NA,NA,"Sultanes de Monterrey",NA,NA,FALSE
846777,2026-06-09,"Olmecas de Tabasco","Caliente de Durango",0.563793283235795,NA,NA,NA,"Olmecas de Tabasco",NA,NA,TRUE
845941,2026-06-09,"Charros de Jalisco","Guerreros de Oaxaca",0.376485855581075,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,FALSE
846359,2026-06-09,"Acereros del Norte","Diablos Rojos del Mexico",0.414495682667236,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,FALSE
845940,2026-06-10,"Charros de Jalisco","Guerreros de Oaxaca",0.5095029147599,NA,NA,NA,"Charros de Jalisco",NA,NA,FALSE
845939,2026-06-10,"Charros de Jalisco","Guerreros de Oaxaca",0.387051964503394,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,TRUE
846577,2026-06-10,"Pericos de Puebla","Saraperos de Saltillo",0.590648227422759,NA,NA,NA,"Pericos de Puebla",NA,NA,FALSE
846208,2026-06-10,"Dorados de Chihuahua","Piratas de Campeche",0.487054103043826,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
845984,2026-06-10,"Conspiradores de Queretaro","Algodoneros Union Laguna",0.593079158558965,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,TRUE
846030,2026-06-10,"El Aguila de Veracruz","Toros de Tijuana",0.432674738480704,NA,NA,NA,"Toros de Tijuana",NA,NA,TRUE
846677,2026-06-10,"Leones de Yucatan","Rieleros de Aguascalientes",0.51673147590932,NA,NA,NA,"Leones de Yucatan",NA,NA,TRUE
846832,2026-06-10,"Bravos de Leon","Tecos de los Dos Laredos",0.566787121949677,NA,NA,NA,"Bravos de Leon",NA,NA,TRUE
846306,2026-06-10,"Sultanes de Monterrey","Tigres de Quintana Roo",0.574692456434864,NA,NA,NA,"Sultanes de Monterrey",NA,NA,FALSE
846769,2026-06-10,"Olmecas de Tabasco","Caliente de Durango",0.609261203270101,NA,NA,NA,"Olmecas de Tabasco",NA,NA,TRUE
846356,2026-06-10,"Acereros del Norte","Diablos Rojos del Mexico",0.394914467848956,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846579,2026-06-11,"Pericos de Puebla","Saraperos de Saltillo",0.557350727542984,NA,NA,NA,"Pericos de Puebla",NA,NA,TRUE
846212,2026-06-11,"Dorados de Chihuahua","Piratas de Campeche",0.470965330629445,NA,NA,NA,"Piratas de Campeche",NA,NA,FALSE
845985,2026-06-11,"Conspiradores de Queretaro","Algodoneros Union Laguna",0.460842371252486,NA,NA,NA,"Algodoneros Union Laguna",NA,NA,FALSE
846034,2026-06-11,"El Aguila de Veracruz","Toros de Tijuana",0.526969126411193,NA,NA,NA,"El Aguila de Veracruz",NA,NA,FALSE
846815,2026-06-11,"Bravos de Leon","Tecos de los Dos Laredos",0.481722113274149,NA,NA,NA,"Tecos de los Dos Laredos",NA,NA,FALSE
846766,2026-06-11,"Olmecas de Tabasco","Caliente de Durango",0.593026762526327,NA,NA,NA,"Olmecas de Tabasco",NA,NA,FALSE
846357,2026-06-11,"Acereros del Norte","Diablos Rojos del Mexico",0.549078743064994,NA,NA,NA,"Acereros del Norte",NA,NA,FALSE
846206,2026-06-12,"Dorados de Chihuahua","Guerreros de Oaxaca",0.339289123273124,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,FALSE
846037,2026-06-12,"El Aguila de Veracruz","Saraperos de Saltillo",0.365036554994257,NA,NA,NA,"Saraperos de Saltillo",NA,NA,TRUE
845982,2026-06-12,"Conspiradores de Queretaro","Tecos de los Dos Laredos",0.622591782630252,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,TRUE
846822,2026-06-12,"Bravos de Leon","Algodoneros Union Laguna",0.543027164256063,NA,NA,NA,"Bravos de Leon",NA,NA,TRUE
846765,2026-06-12,"Olmecas de Tabasco","Rieleros de Aguascalientes",0.634038325749624,NA,NA,NA,"Olmecas de Tabasco",NA,NA,TRUE
846302,2026-06-12,"Sultanes de Monterrey","Piratas de Campeche",0.549245634223491,NA,NA,NA,"Sultanes de Monterrey",NA,NA,TRUE
846668,2026-06-12,"Leones de Yucatan","Caliente de Durango",0.37704601111968,NA,NA,NA,"Caliente de Durango",NA,NA,TRUE
846344,2026-06-12,"Acereros del Norte","Tigres de Quintana Roo",0.421075045657392,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,FALSE
845938,2026-06-12,"Charros de Jalisco","Diablos Rojos del Mexico",0.347236020012116,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846580,2026-06-13,"Pericos de Puebla","Toros de Tijuana",0.416770075444021,NA,NA,NA,"Toros de Tijuana",NA,NA,FALSE
846578,2026-06-13,"Pericos de Puebla","Toros de Tijuana",0.602156016999563,NA,NA,NA,"Pericos de Puebla",NA,NA,FALSE
846304,2026-06-13,"Sultanes de Monterrey","Piratas de Campeche",0.559701744020873,NA,NA,NA,"Sultanes de Monterrey",NA,NA,FALSE
846821,2026-06-13,"Bravos de Leon","Algodoneros Union Laguna",0.515103843915443,NA,NA,NA,"Bravos de Leon",NA,NA,TRUE
846209,2026-06-13,"Dorados de Chihuahua","Guerreros de Oaxaca",0.463791540307708,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,TRUE
846032,2026-06-13,"El Aguila de Veracruz","Saraperos de Saltillo",0.383847353106259,NA,NA,NA,"Saraperos de Saltillo",NA,NA,TRUE
845983,2026-06-13,"Conspiradores de Queretaro","Tecos de los Dos Laredos",0.620981847873729,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,TRUE
845937,2026-06-13,"Charros de Jalisco","Diablos Rojos del Mexico",0.466103241538893,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846767,2026-06-13,"Olmecas de Tabasco","Rieleros de Aguascalientes",0.676954557595487,NA,NA,NA,"Olmecas de Tabasco",NA,NA,TRUE
846669,2026-06-13,"Leones de Yucatan","Caliente de Durango",0.349699541723927,NA,NA,NA,"Caliente de Durango",NA,NA,TRUE
846347,2026-06-13,"Acereros del Norte","Tigres de Quintana Roo",0.421412692117352,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,FALSE
846576,2026-06-14,"Pericos de Puebla","Toros de Tijuana",0.417411751455942,NA,NA,NA,"Toros de Tijuana",NA,NA,FALSE
846305,2026-06-14,"Sultanes de Monterrey","Piratas de Campeche",0.478752063673926,NA,NA,NA,"Piratas de Campeche",NA,NA,FALSE
846213,2026-06-14,"Dorados de Chihuahua","Guerreros de Oaxaca",0.527569260089251,NA,NA,NA,"Dorados de Chihuahua",NA,NA,FALSE
845981,2026-06-14,"Conspiradores de Queretaro","Tecos de los Dos Laredos",0.656632344859747,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,TRUE
845936,2026-06-14,"Charros de Jalisco","Diablos Rojos del Mexico",0.328228250496912,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,FALSE
846820,2026-06-14,"Bravos de Leon","Algodoneros Union Laguna",0.612016872240763,NA,NA,NA,"Bravos de Leon",NA,NA,FALSE
846761,2026-06-14,"Olmecas de Tabasco","Rieleros de Aguascalientes",0.634859050959063,NA,NA,NA,"Olmecas de Tabasco",NA,NA,TRUE
846342,2026-06-14,"Acereros del Norte","Tigres de Quintana Roo",0.641252202276897,NA,NA,NA,"Acereros del Norte",NA,NA,FALSE
846665,2026-06-14,"Leones de Yucatan","Caliente de Durango",0.39064088532123,NA,NA,NA,"Caliente de Durango",NA,NA,TRUE
846035,2026-06-14,"El Aguila de Veracruz","Saraperos de Saltillo",0.427567761367424,NA,NA,NA,"Saraperos de Saltillo",NA,NA,TRUE
846439,2026-06-15,"Diablos Rojos del Mexico","Charros de Jalisco",0.596176877998656,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846255,2026-06-16,"Tigres de Quintana Roo","Sultanes de Monterrey",0.559551303576456,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,TRUE
846397,2026-06-16,"Tecos de los Dos Laredos","Leones de Yucatan",0.440625268554325,NA,NA,NA,"Leones de Yucatan",NA,NA,TRUE
846529,2026-06-16,"Piratas de Campeche","Dorados de Chihuahua",0.516037876433994,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
846176,2026-06-16,"Guerreros de Oaxaca","Acereros del Norte",0.65096702942685,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,FALSE
846444,2026-06-16,"Diablos Rojos del Mexico","Charros de Jalisco",0.560920362715975,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846123,2026-06-16,"Caliente de Durango","Pericos de Puebla",0.48381865879205,NA,NA,NA,"Pericos de Puebla",NA,NA,FALSE
846731,2026-06-16,"Algodoneros Union Laguna","El Aguila de Veracruz",0.470802267381245,NA,NA,NA,"El Aguila de Veracruz",NA,NA,TRUE
846484,2026-06-16,"Rieleros de Aguascalientes","Conspiradores de Queretaro",0.573432894023184,NA,NA,NA,"Rieleros de Aguascalientes",NA,NA,FALSE
846074,2026-06-16,"Toros de Tijuana","Bravos de Leon",0.612458575807869,NA,NA,NA,"Toros de Tijuana",NA,NA,TRUE
846254,2026-06-17,"Tigres de Quintana Roo","Sultanes de Monterrey",0.445405839459619,NA,NA,NA,"Sultanes de Monterrey",NA,NA,FALSE
846256,2026-06-17,"Tigres de Quintana Roo","Sultanes de Monterrey",0.600970621794297,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,FALSE
846635,2026-06-17,"Saraperos de Saltillo","Olmecas de Tabasco",0.563693061418461,NA,NA,NA,"Saraperos de Saltillo",NA,NA,FALSE
846632,2026-06-17,"Saraperos de Saltillo","Olmecas de Tabasco",0.617950756738941,NA,NA,NA,"Saraperos de Saltillo",NA,NA,FALSE
846719,2026-06-17,"Algodoneros Union Laguna","El Aguila de Veracruz",0.423324673976526,NA,NA,NA,"El Aguila de Veracruz",NA,NA,FALSE
846716,2026-06-17,"Algodoneros Union Laguna","El Aguila de Veracruz",0.472181446851373,NA,NA,NA,"El Aguila de Veracruz",NA,NA,TRUE
846396,2026-06-17,"Tecos de los Dos Laredos","Leones de Yucatan",0.462677194520327,NA,NA,NA,"Leones de Yucatan",NA,NA,FALSE
846526,2026-06-17,"Piratas de Campeche","Dorados de Chihuahua",0.478693362710853,NA,NA,NA,"Dorados de Chihuahua",NA,NA,FALSE
846167,2026-06-17,"Guerreros de Oaxaca","Acereros del Norte",0.511986942494576,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,TRUE
846116,2026-06-17,"Caliente de Durango","Pericos de Puebla",0.488939950596657,NA,NA,NA,"Pericos de Puebla",NA,NA,FALSE
846068,2026-06-17,"Toros de Tijuana","Bravos de Leon",0.687620005147945,NA,NA,NA,"Toros de Tijuana",NA,NA,TRUE
846169,2026-06-18,"Guerreros de Oaxaca","Acereros del Norte",0.495034081524564,NA,NA,NA,"Acereros del Norte",NA,NA,FALSE
846485,2026-06-18,"Rieleros de Aguascalientes","Conspiradores de Queretaro",0.452584242738785,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,FALSE
846483,2026-06-18,"Rieleros de Aguascalientes","Conspiradores de Queretaro",0.577879459757461,NA,NA,NA,"Rieleros de Aguascalientes",NA,NA,FALSE
846395,2026-06-18,"Tecos de los Dos Laredos","Leones de Yucatan",0.44334594321889,NA,NA,NA,"Leones de Yucatan",NA,NA,TRUE
846532,2026-06-18,"Piratas de Campeche","Dorados de Chihuahua",0.53593165156833,NA,NA,NA,"Piratas de Campeche",NA,NA,FALSE
846114,2026-06-18,"Caliente de Durango","Pericos de Puebla",0.55578106111805,NA,NA,NA,"Caliente de Durango",NA,NA,FALSE
846627,2026-06-18,"Saraperos de Saltillo","Olmecas de Tabasco",0.419651171634246,NA,NA,NA,"Olmecas de Tabasco",NA,NA,FALSE
846071,2026-06-18,"Toros de Tijuana","Bravos de Leon",0.670474338203769,NA,NA,NA,"Toros de Tijuana",NA,NA,TRUE
846263,2026-06-19,"Tigres de Quintana Roo","Dorados de Chihuahua",0.588878543125564,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,TRUE
846399,2026-06-19,"Tecos de los Dos Laredos","El Aguila de Veracruz",0.418760734680969,NA,NA,NA,"El Aguila de Veracruz",NA,NA,TRUE
846530,2026-06-19,"Piratas de Campeche","Acereros del Norte",0.579396376430434,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
846431,2026-06-19,"Diablos Rojos del Mexico","Sultanes de Monterrey",0.679159753561329,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846171,2026-06-19,"Guerreros de Oaxaca","Charros de Jalisco",0.52378336866189,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,TRUE
846112,2026-06-19,"Caliente de Durango","Conspiradores de Queretaro",0.630651328071275,NA,NA,NA,"Caliente de Durango",NA,NA,TRUE
846718,2026-06-19,"Algodoneros Union Laguna","Leones de Yucatan",0.467273447197648,NA,NA,NA,"Leones de Yucatan",NA,NA,TRUE
846634,2026-06-19,"Saraperos de Saltillo","Bravos de Leon",0.551692099242595,NA,NA,NA,"Saraperos de Saltillo",NA,NA,TRUE
846476,2026-06-19,"Rieleros de Aguascalientes","Pericos de Puebla",0.645202645175179,NA,NA,NA,"Rieleros de Aguascalientes",NA,NA,TRUE
846067,2026-06-19,"Toros de Tijuana","Olmecas de Tabasco",0.494752838348694,NA,NA,NA,"Olmecas de Tabasco",NA,NA,FALSE
846437,2026-06-20,"Diablos Rojos del Mexico","Sultanes de Monterrey",0.712959355134586,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846251,2026-06-20,"Tigres de Quintana Roo","Dorados de Chihuahua",0.602787698031003,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,TRUE
846164,2026-06-20,"Guerreros de Oaxaca","Charros de Jalisco",0.575646142477104,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,FALSE
846393,2026-06-20,"Tecos de los Dos Laredos","El Aguila de Veracruz",0.450437404033466,NA,NA,NA,"El Aguila de Veracruz",NA,NA,FALSE
846477,2026-06-20,"Rieleros de Aguascalientes","Pericos de Puebla",0.547868491370823,NA,NA,NA,"Rieleros de Aguascalientes",NA,NA,TRUE
846527,2026-06-20,"Piratas de Campeche","Acereros del Norte",0.612212906844967,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
846714,2026-06-20,"Algodoneros Union Laguna","Leones de Yucatan",0.391865141527835,NA,NA,NA,"Leones de Yucatan",NA,NA,FALSE
846113,2026-06-20,"Caliente de Durango","Conspiradores de Queretaro",0.639903949230121,NA,NA,NA,"Caliente de Durango",NA,NA,TRUE
846057,2026-06-20,"Toros de Tijuana","Olmecas de Tabasco",0.653139449673391,NA,NA,NA,"Toros de Tijuana",NA,NA,FALSE
846432,2026-06-21,"Diablos Rojos del Mexico","Sultanes de Monterrey",0.614889846328104,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,TRUE
846115,2026-06-21,"Caliente de Durango","Conspiradores de Queretaro",0.62742209417846,NA,NA,NA,"Caliente de Durango",NA,NA,TRUE
846252,2026-06-21,"Tigres de Quintana Roo","Dorados de Chihuahua",0.632184591315386,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,TRUE
846617,2026-06-21,"Saraperos de Saltillo","Bravos de Leon",0.476644078289954,NA,NA,NA,"Bravos de Leon",NA,NA,FALSE
846622,2026-06-21,"Saraperos de Saltillo","Bravos de Leon",0.60424088489918,NA,NA,NA,"Saraperos de Saltillo",NA,NA,FALSE
846166,2026-06-21,"Guerreros de Oaxaca","Charros de Jalisco",0.507639739549819,NA,NA,NA,"Guerreros de Oaxaca",NA,NA,TRUE
846382,2026-06-21,"Tecos de los Dos Laredos","El Aguila de Veracruz",0.467495404894041,NA,NA,NA,"El Aguila de Veracruz",NA,NA,TRUE
846524,2026-06-21,"Piratas de Campeche","Acereros del Norte",0.635911178301534,NA,NA,NA,"Piratas de Campeche",NA,NA,TRUE
846713,2026-06-21,"Algodoneros Union Laguna","Leones de Yucatan",0.505601877225994,NA,NA,NA,"Algodoneros Union Laguna",NA,NA,FALSE
846058,2026-06-21,"Toros de Tijuana","Olmecas de Tabasco",0.4801867752536,NA,NA,NA,"Olmecas de Tabasco",NA,NA,FALSE
846531,2026-06-22,"Piratas de Campeche","Diablos Rojos del Mexico",0.395596872195009,NA,NA,NA,"Diablos Rojos del Mexico",NA,NA,FALSE
845935,2026-06-23,"Charros de Jalisco","Saraperos de Saltillo",0.54816001250257,NA,NA,NA,"Charros de Jalisco",NA,NA,TRUE
845934,2026-06-23,"Charros de Jalisco","Saraperos de Saltillo",0.559852981115736,NA,NA,NA,"Charros de Jalisco",NA,NA,TRUE
846667,2026-06-23,"Leones de Yucatan","Tigres de Quintana Roo",0.573419950454898,NA,NA,NA,"Leones de Yucatan",NA,NA,FALSE
846664,2026-06-23,"Leones de Yucatan","Tigres de Quintana Roo",0.427902833963303,NA,NA,NA,"Tigres de Quintana Roo",NA,NA,FALSE
845977,2026-06-23,"Conspiradores de Queretaro","Olmecas de Tabasco",0.436206333280156,NA,NA,NA,"Olmecas de Tabasco",NA,NA,FALSE
845975,2026-06-23,"Conspiradores de Queretaro","Olmecas de Tabasco",0.633746829400573,NA,NA,NA,"Conspiradores de Queretaro",NA,NA,FALSE
846533,2026-06-23,"Piratas de Campeche","Diablos Rojos del Mexico",0.532629683834244,NA,NA,NA,"Piratas de Campeche",NA,NA,FALSE
846390,2026-06-23,"Tecos de los Dos Laredos","Algodoneros Union Laguna",0.56707450912968,NA,NA,NA,"Tecos de los Dos Laredos",NA,NA,TRUE
846163,2026-06-23,"Guerreros de Oaxaca","Pericos de Puebla",0.462329362727804,NA,NA,NA,"Pericos de Puebla",NA,NA,TRUE
846215,2026-06-23,"Dorados de Chihuahua","Toros de Tijuana",0.393895816268056,NA,NA,NA,"Toros de Tijuana",NA,NA,FALSE
846480,2026-06-23,"Rieleros de Aguascalientes","Sultanes de Monterrey",0.412672085306762,NA,NA,NA,"Sultanes de Monterrey",NA,NA,FALSE
846819,2026-06-23,"Bravos de Leon","El Aguila de Veracruz",0.488547118234668,NA,NA,NA,"El Aguila de Veracruz",NA,NA,FALSE
846343,2026-06-23,"Acereros del Norte","Caliente de Durango",0.55300487791473,NA,NA,NA,"Acereros del Norte",NA,NA,FALSE
846159,2026-06-24,"Guerreros de Oaxaca","Pericos de Puebla",0.4602,6.73,5.61,12.34,"Pericos de Puebla",NA,NA,NA
846528,2026-06-24,"Piratas de Campeche","Diablos Rojos del Mexico",0.5059,5.66,8.39,14.04,"Piratas de Campeche",NA,NA,NA
846211,2026-06-24,"Dorados de Chihuahua","Toros de Tijuana",0.4977,3.53,4.74,8.28,"Toros de Tijuana",NA,NA,NA
846481,2026-06-24,"Rieleros de Aguascalientes","Sultanes de Monterrey",0.5299,6.02,6.4,12.42,"Rieleros de Aguascalientes",NA,NA,NA
846818,2026-06-24,"Bravos de Leon","El Aguila de Veracruz",0.5966,7.79,5.35,13.14,"Bravos de Leon",NA,NA,NA
846345,2026-06-24,"Acereros del Norte","Caliente de Durango",0.4405,5.67,5.2,10.87,"Caliente de Durango",NA,NA,NA
